window_id;n_likes;n_comments;window_name;window_card_image;window_badge_color;window_description;window_average_price;window_last_visit;window_high_light_1;window_high_light_2;window_high_light_3;image_list;carousel_interval;window_category;window_product_type;window_comments
641;365;5;teste_641;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_641;4120;652;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-314;aandekjh746|dbekhdb937
642;365;5;teste_642;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_642;4127;653;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-314,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
643;366;5;teste_643;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_643;4133;654;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-315;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
644;366;5;teste_644;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_644;4140;655;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-315,5;dddd|aaa|kkk
645;367;5;teste_645;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_645;4146;656;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-316;aaaaa|bbbbb|ccccc
646;367;5;teste_646;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_646;4153;657;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-316,5;dddd|aaa|kkk
647;368;5;teste_647;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_647;4159;658;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-317;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
648;368;5;teste_648;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_648;4165;659;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-317,5;aandekjh746|dbekhdb938
649;369;5;teste_649;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_649;4172;660;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-318;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
650;369;5;teste_650;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_650;4178;661;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-318,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
651;370;5;teste_651;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_651;4185;662;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-319;dddd|aaa|kkk
652;370;5;teste_652;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_652;4191;663;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-319,5;aaaaa|bbbbb|ccccc
653;371;5;teste_653;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_653;4198;664;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-320;dddd|aaa|kkk
654;371;5;teste_654;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_654;4204;665;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-320,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
655;372;5;teste_655;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_655;4210;666;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-321;aandekjh746|dbekhdb939
656;372;5;teste_656;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_656;4217;667;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-321,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
657;373;5;teste_657;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_657;4223;668;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-322;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
658;373;5;teste_658;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_658;4230;669;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-322,5;dddd|aaa|kkk
659;374;5;teste_659;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_659;4236;670;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-323;aaaaa|bbbbb|ccccc
660;374;5;teste_660;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_660;4243;671;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-323,5;dddd|aaa|kkk
661;375;5;teste_661;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_661;4249;672;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-324;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
662;375;5;teste_662;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_662;4255;673;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-324,5;aandekjh746|dbekhdb940
663;376;5;teste_663;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_663;4262;674;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-325;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
664;376;5;teste_664;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_664;4268;675;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-325,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
665;377;5;teste_665;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_665;4275;676;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-326;dddd|aaa|kkk
666;377;5;teste_666;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_666;4281;677;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-326,5;aaaaa|bbbbb|ccccc
667;378;5;teste_667;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_667;4288;678;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-327;dddd|aaa|kkk
668;378;5;teste_668;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_668;4294;679;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-327,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
669;379;5;teste_669;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_669;4300;680;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-328;aandekjh746|dbekhdb941
670;379;5;teste_670;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_670;4307;681;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-328,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
671;380;5;teste_671;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_671;4313;682;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-329;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
672;380;5;teste_672;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_672;4320;683;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-329,5;dddd|aaa|kkk
673;381;5;teste_673;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_673;4326;684;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-330;aaaaa|bbbbb|ccccc
674;381;5;teste_674;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_674;4333;685;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-330,5;dddd|aaa|kkk
675;382;5;teste_675;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_675;4339;686;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-331;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
676;382;5;teste_676;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_676;4345;687;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-331,5;aandekjh746|dbekhdb942
677;383;5;teste_677;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_677;4352;688;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-332;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
678;383;5;teste_678;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_678;4358;689;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-332,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
679;384;5;teste_679;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_679;4365;690;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-333;dddd|aaa|kkk
680;384;5;teste_680;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_680;4371;691;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-333,5;aaaaa|bbbbb|ccccc
681;385;5;teste_681;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_681;4378;692;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-334;dddd|aaa|kkk
682;385;5;teste_682;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_682;4384;693;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-334,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
683;386;5;teste_683;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_683;4390;694;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-335;aandekjh746|dbekhdb943
684;386;5;teste_684;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_684;4397;695;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-335,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
685;387;5;teste_685;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_685;4403;696;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-336;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
686;387;5;teste_686;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_686;4410;697;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-336,5;dddd|aaa|kkk
687;388;5;teste_687;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_687;4416;698;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-337;aaaaa|bbbbb|ccccc
688;388;5;teste_688;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_688;4423;699;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-337,5;dddd|aaa|kkk
689;389;5;teste_689;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_689;4429;700;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-338;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
690;389;5;teste_690;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_690;4435;701;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-338,5;aandekjh746|dbekhdb944
691;390;5;teste_691;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_691;4442;702;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-339;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
692;390;5;teste_692;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_692;4448;703;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-339,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
693;391;5;teste_693;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_693;4455;704;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-340;dddd|aaa|kkk
694;391;5;teste_694;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_694;4461;705;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-340,5;aaaaa|bbbbb|ccccc
695;392;5;teste_695;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_695;4468;706;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-341;dddd|aaa|kkk
696;392;5;teste_696;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_696;4474;707;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-341,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
697;393;5;teste_697;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_697;4480;708;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-342;aandekjh746|dbekhdb945
698;393;5;teste_698;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_698;4487;709;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-342,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
699;394;5;teste_699;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_699;4493;710;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-343;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
700;394;5;teste_700;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_700;4500;711;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-343,5;dddd|aaa|kkk
701;395;5;teste_701;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_701;4506;712;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-344;aaaaa|bbbbb|ccccc
702;395;5;teste_702;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_702;4513;713;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-344,5;dddd|aaa|kkk
703;396;5;teste_703;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_703;4519;714;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-345;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
704;396;5;teste_704;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_704;4525;715;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-345,5;aandekjh746|dbekhdb946
